,name,text,artist,style
0,Confia na Tua Amiguinha,"Que ela me liga, me liga
Só fica dando em cima
Tá na cara que é ela
E cê fala que a culpa é minha

A gente não namora
A gente só fica
Não é mancada minha
É traição da sua amiga

Tu confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Dá uma sentadinha
Dá uma sentadinha
Dá uma sentadinha
Dá uma sentadinha

Tu confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha

Confia na tua amiguinha
Confia na tua amiguinha
Com você, ela dá joinha
Longe, dá uma sentadinha",mc-don-juan,funk_paulista
0,Se Eu Tiver Solteiro,"Se liga
Você achando que eu tava com outra
Eu num mó trampo pra te dar uma vida boa
Com esse ciúme aí, não vai ter mais jeito
Com esse ciúme aí, não vai ter mais jeito

Por causa de uma vez é discussão o tempo inteiro
Por causa de uma vez é discussão o tempo inteiro

Se eu tiver solteiro não vou perdoar ninguém
Se eu tiver solteiro não vou perdoar ninguém
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também

Se eu tiver solteiro não vou perdoar ninguém
Se eu tiver solteiro não vou perdoar ninguém
Suas amiga putiane, eu vou comer também
Suas amiga putiane, eu vou comer também",mc-don-juan,funk_paulista
0,Calendário do Papai,"Tá levando uma
Limpa o ouvido
Pra tu escutar
O que eu vou falar

Solteiro eu tô sim
Sozinho não vou ficar
Até quando eu namorava
Várias queriam me dar

E eu respeitei
Trair eu não trai
Tudo no seu tempo
Mas agora eu tô assim

Loira na segunda
Morena na terça
Quarta vem a ruiva
Quinta eu pego a japonesa

Sexta uma nega
Que eu gosto demais
Será que tá ruim
O calendário do papai

Loira na segunda
Morena na terça
Quarta vem a ruiva
Quinta eu pego a japonesa

Sexta uma nega
Que eu gosto demais
Será que tá ruim
O calendário do papai",mc-don-juan,funk_paulista
0,Na Intenção,"Eu não vou mentir, vou falar a verdade
É meio chato o que eu vou te dizer
Não vou mentir, vou falar a verdade
É meio chato o que eu vou te dizer

Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder

Yuri Martins, 71 sacana
Depois que te comer vai iludir outra piranha
Yuri Martins, 71 sacana
Depois que te comer vai iludir outra piranha

Como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder
Mas como que eu vou namorar você
Se eu só fiquei contigo na intenção de te foder",mc-don-juan,funk_paulista
0,Pode Me Chamar de Yuri Martins,"Ela tá me querendo já faz mó tempão
Mó tempão, me chamo no whats como meu mozão
Mais de romance não, não, oi não

Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Então para com a bunda empina
Que eu te empurro com toda pressão
Então para com a bunda empina
Que eu te empurro com toda pressão
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Ela tá me querendo já faz mó tempão
Mó tempão, me chamo no whats como meu mozão
Mais de romance não, não, oi não

Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Yuri ela quer te ignorar!
Yuri ela quer te ignorar!
Logo você logo você que não da atenção pra ninguém
Logo você logo você que não da atenção pra ninguém

Logo eu logo eu logo eu logo eu

Só porque o Yuri Martins ficou com sua amiga
Porque ela é muito mais gostosa que você
Ai tu quer ficar falando mal dela né

Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an
Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an
Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an

Ela tá me querendo já faz mó tempão
Mó tempão, me chamo no whats como meu mozão
Mais de romance não, não, oi não

Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Então para com a bunda empina
Que eu te empurro com toda pressão
Então para com a bunda empina
Que eu te empurro com toda pressão
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Ela tá me querendo já faz mó tempão
Mó tempão, me chamo no whats como meu mozão
Mais de romance não, não, oi não

Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção
Pode me chamar de Yuri Martins
Que eu não vou te dar atenção

Yuri ela quer te ignorar!
Yuri ela quer te ignorar!
Logo você logo você que não da atenção pra ninguém
Logo você logo você que não da atenção pra ninguém

Logo eu logo eu logo eu logo eu

Só porque o Yuri Martins ficou com sua amiga
Porque ela é muito mais gostosa que você
Ai tu quer ficar falando mal dela né

Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an
Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an
Chama sua amiga de nojenta an an
Logo você que chupa onde ela senta an an",mc-don-juan,funk_paulista
0,Vai Ficar Querendo,"Pensa que me engana?
Isso, mente, falando que ama
Perguntava quem era eu
E hoje me dá por causa da minha fama

Vai virar o meu brinquedo
Mas aquele que eu já enjoei
E o jeito que você me ama
Um dia, sim, eu também te amei

Me esforcei pra ganhar teu coração
E tu me deu bota, o assunto era só não
Isso quando respondia, eu implorava sua atenção
Hoje em dia me fala: Me beija; e eu falo: Não, não, não
Hoje em dia me fala: Me beija; e eu falo: Não, não, não

Vai ficar querendo, vai ficar querendo
O mundão girou e nessa tu saiu perdendo
Vai ficar querendo, vai ficar querendo
O mundão girou e nessa tu saiu perdendo

Vai ficar querendo, vai ficar querendo
O mundão girou e nessa tu saiu perdendo
Vai ficar querendo, vai ficar querendo
O mundão girou e nessa tu saiu perdendo",mc-don-juan,funk_paulista
0,Dá Uma Segurada,"Chega com a verdade, que a mentira nós conhece
Quer tá do meu lado só pra aparecer na selfie
Eu vivo bem calmo curtindo a brisa do beck
Não mudei por fama, eu sou o mesmo moleque, então

Calma, calma, dá uma segurada
Menina pra frente mas um pouco emocionada
Calma, calma, dá uma segurada
Menina pra frente mas um pouco emocionada

Tá criticando, julgando, mas não sabe o que fala
Fala que é ruim mas tá tocando em todas quebrada
Yuri martins, inspiração pra molecada
Yuri martins, inspiração pra molecada

Calma, calma, dá uma segurada
Menina pra frente mas um pouco emocionada
Calma, calma, dá uma segurada
Menina pra frente mas um pouco emocionada
Calma, calma, dá uma segurada
Menina pra frente mas um pouco emocionada",mc-don-juan,funk_paulista
0,Peguei a Sua Irmã,"Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã

Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã

Eu não dei ideia nela
Ela que deu ideia em mim
Eu não dei ideia nela
Ela que deu ideia em mim

Tá procurando putaria
O Don Juan tá aqui
Tá procurando putaria
O Don Juan tá aqui

(Então, vai, vai, vai, vai)

Então, Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã

Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã

Eu não dei ideia nela
Ela que deu ideia em mim
Eu não dei ideia nela
Ela que deu ideia em mim

Tá procurando putaria
O Don Juan tá aqui

Se liga aí maninho
Parceiro vou te falar
Não fica revoltado
Sua irmã que quis me dar!

Então, Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã

Pararararam
Pararararam
Virei o teu cunhado
E ""tô"" comendo a tua irmã",mc-don-juan,funk_paulista
0,Me Amarro na Noite,"Minha vontade de cantar hoje virou um som
E minha voz tá tocando em toda favela
Enquanto muitos falam mal eu tenho orgulho dela

E o começo do meu sonho eu já conquistei
Tá estourada várias músicas que eu já lancei
Encostei no quartinho, vai, deixei uma pedrada,
Ele com a base, eu vou com a voz, essa já tá estourada

Eu não dou sorriso, esse é meu jeito e não vejo defeito
Enquanto eles falam nós trabalha mantendo o respeito
Passei no escadão, calma, vamo marolar
Então deixa eles falar, então deixa eles falar

É que eu me amarro na noite, me amarro em balada
De meiota é fuga se nós trombar na madruga
(refrão)",mc-don-juan,funk_paulista
0,Todo Dia,"Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!
Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!

Vai!

Descendo a ladeira do meu coração
Cê disse então, eu disse paixão
Sabe que a minha vida é na contra-mão
Cê deu condição, eu não dei perdão

Tô tão bem assim
Não vem mandar em mim
Não funciona assim

Se eu te chamo na segunda
Não vem quarta, não vem quinta
Segunda eu tô linda, quarta eu sou cinza

Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!
Não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!

Vai!

Descendo a ladeira do meu coração
Cê disse então, eu disse paixão
Sabe que minha vida é na contra-mão
Cê deu condição, eu não dei perdão

Tô tão bem assim
Não vem mandar em mim
Não funciona assim

Se eu te chamar pra segunda
Não vem quarta, não vem quinta
Segunda eu tô linda, na quarta eu sou cinza

Ressuscita!

Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!
Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!

Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!
Eu não espero o carnaval chegar pra ser vadia
Sou todo dia, sou todo dia!",mc-don-juan,funk_paulista
0,Então Joga,"Chama todas suas amigas
Que vai ter festinha e geral vai estar colaborando
Suas amigas que chegam mamando
Suas amigas que chegam encostando
E o uísque eu vou estar patrocinando
Mas no final ela tem estar dando
Tem que estar dando
Vai!

Então joga, então joga
O teu bumbum na vara
Então joga, então joga
Se acaba, sua safada

Então joga, então joga
O teu bumbum na vara

Então joga, então joga
Vai!

Então joga, então joga
Se acaba, sua safada
Então joga, então joga
O teu bumbum na vara

Então joga, então joga
Se acaba, sua safada

Chama todas suas amigas
Que vai ter festinha e geral vai estar colaborando
Suas amigas que chegam mamando
Suas amigas que chegam encostando
E o uísque eu vou estar patrocinando
Mas no final ela tem estar dando
Tem que estar dando
Vai!

Então joga, então joga
O teu bumbum na vara
Então joga, então joga
Se acaba, sua safada

Então joga, então joga
O teu bumbum na vara

Então joga, então joga
Não (chama ela, tá ligado, né?)
Vai!

Então joga, então joga
Se acaba, sua safada
Então joga, então joga
O teu bumbum na vara

Então joga, então joga
Se acaba, sua safada

Chama todas suas amigas
Que vai ter festinha e geral vai estar colaborando
Suas amigas que chegam mamando
Suas amigas que chegam encostando
E o uísque eu vou estar patrocinando
Mas no final ela tem estar dando
Tem que estar dando
Vai!",mc-don-juan,funk_paulista
0,Tá Trancada,"Tá trancada dentro de casa
Parecendo bixo do mato
Hoje que teu pai te libero
Não pensou duas vezes vai sentar no saco

Os meninos que tambem é bom
Desenrolou com ela nas ideia
Chamou a novinha no Whats
Nois vamo pra onde?
Baile de favela

Porque é baile de favela
E você sabe disso
A menina vem com a buceta
Que os menino vai taca-le o pinto",mc-don-juan,funk_paulista
0,Muito Bom,"Tô crazy, louco, hoje vai dar bom
Ela joga na minha cara
O instinto fala sim, mas eu queria falar não

Ooh, sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom

Ooh, sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom

Ooh, sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom (é bom)
Sem dúvida nenhuma buceta é muito bom

Ooh, sem dúvida nenhuma buceta é muito bom",mc-don-juan,funk_paulista
0,Peguei Larguei (Acústico),"Peguei, larguei e nem liguei
O tempo passou, parei, pensei
Chorei, errei, mais de uma vez
Várias que eu comi
No outro dia nem sequer chamei

Amar, amei
Gostar, gostei
Se fosse boa mesmo não virava minha ex

Amar, amei
Gostar, gostei
Se fosse boa mesmo não virava minha ex

Peguei, larguei e nem liguei
O tempo passou, parei, pensei
Chorei, errei, mais de uma vez
Várias que eu comi
No outro dia nem sequer chamei

Amar, amei
Gostar, gostei
Se fosse boa mesmo não virava minha ex

Amar, amei
Gostar, gostei
Se fosse boa mesmo não virava minha ex

Dá tchau por ex
Dá tchau por ex",mc-don-juan,funk_paulista
0,Tu Quer Baile de Favela,"Tá trancada dentro de casa
Parecendo bicho do mato
Hoje que teu pai te liberou
Não pensou duas vezes
Vai sentar no saco
Os menino que também é bom
Desenrolou com ela nas ideias
Chamou a novinha pro ato
nos vamos pra onde?
 È Baile de fave é ela

Por que é baile de favela 
e você sabe disso 
as meninas vem com a b*****
que os meninos vão taca-le 
o p****.",mc-don-juan,funk_paulista
0,Surtada (Part. Dadá Boladão & OIK),"Safada, como que tem coragem de falar na minha cara
Que só fez comigo o que tu fez la em casa
Tava lembrando de você em cima de mim

Ela é uma diaba
Hoje eu só te quero ver pelo o espelho pelada
Não me importa a hora pode ser de madrugada
Você sabe que eu me amarro na sua sentada
Menina levada sinto teu perfume quando eu to na estrada
Como eu não resisto a sua cara de safada
Fuma aqui comigo, eu quero te ver chapada

Eu sou uma diaba você me liga toda hora até de madrugada
Manda foto, manda vídeo e me deixa instigada
Saiu da minha cama e broto logo na sua casa
Você tá ligado que eu sento, sento, sento, sento seu safado você me olhando com essa cara de safado
É minha brisa que te deixa todo lombrado

Safada como que tem coragem de falar na minha cara que só fez comigo o que tu fez la em casa
Tava lembrando de você em cima de mim
Ela é uma diaba",mc-tati-zaqui,funk_paulista
0,Parará Tibum,"A música de autoria do compositor MC Tati Zaqui
foi removida por solicitação dos titulares da obra.

Nossa equipe está em contato com os detentores deste conteúdo
para liberar a publicação.

Proibida a exibição da letra",mc-tati-zaqui,funk_paulista
0,Água Na Boca,"Olha a mina louca tá dançando
E ela não tá nem aí pra quem tá olhando e rebolando
Ela vai descendo até o chão
Quem diria a mina do funk, agora nesse funketon
Vai

A mina louca tá dançando
Ela não tá nem ai pra quem tá olhando e rebolando
Ela vai descendo até o chão
Quem diria a mina do funk, agora nesse funketon

Ai papi, estoy muy louca
Mamacita, água na boca
Deixa ela se soltar, enquanto os meninos
Começam a delirar, assim

Ai papi, estoy muy louca
Mamacita, água na boca
Deixa ela se soltar
Enquanto os meninos começam a delirar

Eu tô louca, eu tô crazy
Tô suave, tô amazing
Pode páh, aaah

Ele vem chave
Tá com a nave
Tá botando a corneta
Pra gritar

Eu tô louca, eu tô crazy
Tô suave, tô amazing
Pode páh, aaah 

Ele vem chave
Tá com a nave
Tá botando a corneta
Pra gritar

Ah ah ai papi, estoy muy louca
Mamacita água na boca, deixa ela se soltar  enquanto os  meninos começam a delirar[4x]",mc-tati-zaqui,funk_paulista
0,Tô Dando Risada,"(É você, é você mesmo!
Palhaço!
Hm, é você mesmo!)

Acha que pode brincar, do jeito que já brincou
Fez as minas de boneca
Sai dessa, não sou assim por favor
Me escuta, tu teve a chance
E transformou meu romance num lance
E chega de se rebaixar
Levanta a cabeça e aceita a revanche

Porque
Acha que pode brincar, do jeito que já brincou
Fez as minas de boneca
Sai dessa, não sou assim por favor
Me escuta, tu teve a chance
E transformou meu romance num lance
E chega de se rebaixar
Levanta a cabeça e aceita a revanche

Porque
Aah, eu tô dando risada
Palhaço igual você tá cheio na quebrada
Foi bom, vacilou me perdeu
Tá querendo voltar, desculpa tu se fu
Oaah, eu tô dando risada
Palhaço igual você tá cheio na quebrada
Tu ficou parado na introdução
No final da história eu quero um homem, ""lek"" não

(É você, é você mesmo!
Palhaço!
Hm, é você mesmo!)

Acha que pode brincar, do jeito que já brincou
Fez as minas de boneca
Sai dessa, não sou assim por favor
Me escuta, tu teve a chance
E transformou meu romance num lance
E chega de se rebaixar
Levanta a cabeça e aceita a revanche

Porque
Acha que pode brincar, do jeito que já brincou
Fez as minas de boneca
Sai dessa, não sou assim por favor
Me escuta, tu teve a chance
E transformou meu romance num lance
E chega de se rebaixar
Levanta a cabeça e aceita a revanche

Porque
Aah, eu tô dando risada
Palhaço igual você tá cheio na quebrada
Foi bom, vacilou me perdeu
Tá querendo voltar, desculpa tu se fu
Oaah, eu tô dando risada
Palhaço igual você tá cheio na quebrada
Tu ficou parado na introdução
No final da história eu quero um homem, ""lek"" não",mc-tati-zaqui,funk_paulista
0,Planos Cancelados,"Olha só onde chegamos
Cara a cara pra dizer
Que se f*dam nossos planos
Permaneça o role é

Para de procurar
Apagar meu celular
Não quero te bloquear
Então para de me ligar

Se for pra sentar, ok (liga)
Se não é melhor evitar (briga)
É melhor parar
Não aguento mais ouvir você falar

Eu sei a gente até que se da bem na cama
Mas não existe nada além da chama
Então para, tá na cara
Que não tô afim
Então para, vê se encara
Larga do meu pé e fim
Para, tá na cara
Que não tô afim

E pra não dizer que eu sou ruim
Se você quiser te pago um Uber
Pra ir se f*der
Te pago um Uber pra cê me deixar em paz
Se você quiser te pago um Uber
Pra ir se f*der
Mas se quiser f*der espera um pouco mais",mc-tati-zaqui,funk_paulista
